order_id,customer_id,order_date,total_amount
1741,792,2023-06-03,2411.2
1742,792,2023-03-23,1338.5
1743,857,2024-10-31,1277.41
1744,712,2023-10-09,2666.9
1745,647,2023-05-09,1756.76
1746,321,2024-10-25,592.8
1747,197,2024-11-17,2485.95
1748,912,2023-10-13,1170.87
1749,329,2024-02-23,2371.82
1750,253,2024-02-26,3734.92
1751,278,2025-07-29,3472.43
1752,4,2023-05-17,2062.45
1753,598,2024-07-21,3106.0
1754,488,2025-06-14,1942.92
1755,868,2023-05-24,655.17
1756,948,2025-05-16,1459.64
1757,11,2023-08-17,671.98
1758,237,2024-03-27,2351.46
1759,599,2024-10-10,1336.92
1760,632,2023-02-05,842.43
1761,998,2024-07-06,1354.85
1762,170,2023-12-22,298.44
1763,688,2024-09-23,939.63
1764,419,2025-06-28,2472.95
1765,211,2025-10-03,3392.78
1766,859,2025-06-24,2948.06
1767,807,2025-04-07,638.5
1768,281,2024-05-24,1803.93
1769,958,2024-05-14,166.74
1770,820,2023-02-14,2317.02
1771,457,2025-05-18,997.02
1772,357,2024-04-13,615.88
1773,875,2025-11-25,2262.44
1774,95,2023-04-13,1737.52
1775,146,2025-06-11,1386.96
1776,69,2024-04-19,143.26
1777,587,2023-12-27,527.17
1778,828,2024-02-05,1165.23
1779,567,2025-01-25,524.17
1780,806,2023-01-18,1909.2
1781,517,2023-04-27,1809.0
1782,855,2025-01-22,2088.66
1783,656,2023-03-28,426.01
1784,1,2024-08-11,3361.02
1785,414,2025-12-11,3571.38
1786,770,2024-05-29,2074.55
1787,863,2024-09-03,740.64
1788,392,2025-02-08,1305.25
1789,221,2025-06-10,569.14
1790,665,2024-09-10,2706.8
1791,478,2025-08-10,575.35
1792,971,2023-10-26,765.28
1793,55,2024-12-18,3330.97
1794,565,2025-09-04,353.41
1795,361,2024-11-09,64.73
1796,104,2023-10-26,2946.04
1797,414,2024-11-15,2616.18
1798,905,2025-06-16,3563.13
1799,580,2025-11-02,955.0
1800,339,2025-06-19,2107.32
1801,283,2025-03-18,587.94
1802,200,2025-05-06,1753.31
1803,168,2023-03-18,943.26
1804,948,2025-10-07,1088.82
1805,471,2024-12-02,2913.73
1806,681,2024-10-30,3008.11
1807,232,2023-02-15,2136.89
1808,53,2024-09-07,1166.04
1809,476,2023-11-10,1448.01
1810,518,2025-01-13,1608.67
1811,167,2025-09-12,839.2
1812,949,2023-04-27,2494.91
1813,122,2024-09-22,638.5
1814,416,2025-05-30,1590.98
1815,345,2023-11-23,2215.7
1816,554,2025-05-27,1887.43
1817,34,2023-10-01,1136.47
1818,586,2023-06-29,475.8
1819,339,2023-07-24,164.35
1820,41,2023-01-01,536.74
1821,274,2024-08-19,2643.84
1822,659,2025-11-20,1462.59
1823,230,2024-08-04,121.88
1824,681,2023-11-30,1735.88
1825,429,2024-04-26,352.78
1826,721,2023-11-14,362.94
1827,602,2023-08-30,248.26
1828,741,2023-05-31,871.37
1829,736,2025-09-13,3184.08
1830,310,2024-03-05,939.13
1831,51,2023-03-06,2979.65
1832,803,2024-10-24,2208.33
1833,889,2024-01-12,475.8
1834,426,2023-07-10,3834.17
1835,981,2024-07-23,703.67
1836,790,2023-01-19,1330.77
1837,108,2025-09-15,3598.32
1838,544,2025-03-11,3519.88
1839,561,2024-08-17,4244.67
1840,486,2025-05-04,1988.53
1841,308,2023-03-21,509.78
1842,272,2023-01-09,1718.92
1843,822,2024-07-14,2989.24
1844,509,2024-03-13,3656.89
1845,182,2024-02-15,418.38
1846,82,2024-11-04,819.68
1847,954,2024-06-12,1023.73
1848,426,2023-11-28,271.12
1849,709,2023-05-21,477.5
1850,874,2023-01-07,754.96
1851,117,2025-07-13,1548.33
1852,126,2025-09-12,2733.26
1853,19,2023-06-26,43.77
1854,351,2023-11-25,2618.2
1855,812,2025-06-04,113.66
1856,218,2023-12-10,614.51
1857,766,2023-05-18,1431.1
1858,790,2025-07-26,1461.51
1859,4,2024-12-28,181.08
1860,665,2024-11-24,2103.76
1861,534,2023-08-27,3178.22
1862,325,2024-05-18,468.66
1863,962,2024-09-06,1217.09
1864,288,2024-11-27,2659.78
1865,24,2023-02-23,1031.35
1866,618,2023-07-25,860.07
1867,188,2024-03-10,2295.18
1868,958,2024-08-31,1957.09
1869,342,2024-07-05,404.13
1870,97,2023-01-09,353.41
1871,481,2025-01-09,1738.25
1872,343,2023-12-11,1015.55
1873,646,2023-02-04,943.47
1874,245,2025-04-15,627.57
1875,897,2024-07-13,1986.07
1876,683,2025-03-06,1206.2
1877,415,2025-04-22,4458.86
1878,510,2023-01-03,808.83
1879,196,2024-06-02,1685.58
1880,123,2024-05-24,618.9
1881,763,2023-04-06,418.38
1882,137,2024-03-22,1498.87
1883,114,2023-01-29,822.51
1884,805,2023-09-10,2030.64
1885,282,2025-06-27,1091.11
1886,362,2024-01-21,490.8
1887,259,2023-01-07,1807.8
1888,424,2023-08-15,1499.09
1889,485,2025-12-20,804.8
1890,357,2024-09-12,728.76
1891,860,2025-09-03,1460.61
1892,661,2025-09-22,1799.58
1893,380,2025-12-05,1739.44
1894,765,2025-04-06,503.04
1895,981,2023-08-08,1351.01
1896,954,2025-12-21,627.33
1897,153,2023-02-10,1323.6
1898,2,2025-09-12,1657.27
1899,739,2025-05-20,2453.21
1900,686,2024-12-31,852.02
1901,640,2024-02-06,1164.0
1902,483,2024-05-08,3747.18
1903,918,2023-10-08,1042.36
1904,423,2025-12-31,578.04
1905,1000,2025-06-22,373.5
1906,380,2023-07-18,299.93
1907,941,2025-04-17,317.28
1908,603,2025-07-10,1407.09
1909,122,2023-07-11,1452.92
1910,488,2024-07-21,1927.99
1911,103,2023-07-01,1688.08
1912,570,2023-12-03,87.23
1913,643,2023-02-13,659.14
1914,751,2024-01-03,575.92
1915,472,2023-05-06,2209.34
1916,376,2024-09-05,1711.65
1917,384,2023-03-13,1527.17
1918,112,2025-06-09,1679.04
1919,533,2025-12-23,1949.53
1920,436,2023-12-19,1879.3
1921,303,2025-02-08,2342.74
1922,547,2023-08-20,2071.8
1923,552,2024-04-19,2064.18
1924,557,2023-06-01,492.95
1925,538,2023-07-11,654.64
1926,438,2025-10-01,2071.2
1927,92,2025-11-26,860.68
1928,739,2023-06-14,1607.83
1929,34,2023-01-24,1258.8
1930,708,2023-02-19,725.88
1931,169,2023-06-16,272.6
1932,493,2023-07-21,2528.25
1933,737,2023-11-03,2204.06
1934,297,2024-08-21,1997.28
1935,591,2025-09-03,297.7
1936,845,2024-08-14,3055.29
1937,46,2023-04-11,172.3
1938,908,2024-05-18,2757.66
1939,543,2023-11-04,2827.33
1940,234,2024-10-20,577.39
1941,385,2023-03-27,2474.72
1942,877,2025-07-31,3419.4
1943,63,2024-07-02,903.9
1944,259,2025-12-18,1447.41
1945,757,2023-01-11,963.81
1946,972,2025-08-28,2576.55
1947,66,2025-03-29,1429.93
1948,410,2024-08-27,639.93
1949,683,2024-09-21,1332.44
1950,740,2025-12-18,855.2
1951,842,2025-03-10,913.42
1952,888,2023-03-28,1285.59
1953,378,2024-11-27,2342.02
1954,316,2025-04-22,1456.3
1955,791,2024-04-07,332.08
1956,570,2025-10-22,2505.43
1957,705,2024-11-27,1147.92
1958,655,2023-04-28,451.26
1959,849,2025-12-13,1159.46
1960,228,2023-10-17,142.92
1961,729,2025-07-20,3178.43
1962,647,2024-02-10,1674.74
1963,876,2023-03-13,1088.82
1964,780,2025-10-31,1952.61
1965,738,2025-12-10,83.54
1966,214,2023-02-24,402.4
1967,343,2025-04-29,223.14
1968,858,2025-12-08,711.96
1969,387,2024-11-14,3007.67
1970,984,2025-04-30,429.78
1971,219,2025-03-13,1413.94
1972,619,2023-05-26,1235.34
1973,791,2024-08-10,576.46
1974,232,2024-04-18,2861.7
1975,175,2023-11-19,421.92
1976,246,2025-07-13,1103.32
1977,957,2023-03-16,468.69
1978,850,2025-01-21,839.2
1979,244,2025-10-05,2417.58
1980,765,2023-09-21,2617.0
1981,400,2025-03-25,3727.05
1982,218,2023-07-24,276.18
1983,365,2023-04-17,2737.1
1984,868,2025-09-20,3695.17
1985,298,2023-03-24,630.26
1986,918,2023-01-11,3060.42
1987,916,2025-12-18,584.53
1988,661,2025-02-05,2970.97
1989,621,2023-04-08,1688.67
1990,732,2025-07-16,2015.58
1991,639,2025-05-11,4356.87
1992,748,2025-07-23,150.84
1993,149,2025-01-19,2152.22
1994,791,2025-10-21,439.66
1995,190,2024-04-01,3807.4
1996,984,2023-04-23,3149.14
1997,121,2025-07-25,2845.09
1998,966,2024-04-12,2405.0
1999,142,2023-02-05,1159.51
2000,924,2025-06-08,2511.54
2001,558,2023-10-28,2070.16
2002,417,2023-05-30,1132.02
2003,101,2023-10-26,1657.18
2004,946,2023-09-04,1988.14
2005,247,2024-09-28,2425.46
2006,873,2025-11-18,1650.02
2007,207,2023-06-03,90.54
2008,834,2024-11-16,372.93
2009,385,2025-12-16,497.55
2010,286,2023-06-14,1094.41
2011,465,2025-04-15,272.86
2012,973,2025-06-26,1840.4
2013,277,2023-02-04,2187.61
2014,907,2023-10-14,1460.07
2015,569,2023-07-08,2079.51
2016,955,2023-05-17,2405.19
2017,69,2024-02-04,742.43
2018,960,2023-09-29,1273.93
2019,112,2025-08-14,1901.63
2020,1,2025-02-16,572.54
2021,244,2025-11-17,2617.71
2022,386,2023-09-06,275.07
2023,559,2024-08-30,2276.44
2024,331,2023-04-08,565.46
2025,997,2023-07-13,2411.79
2026,852,2023-07-28,2527.4
2027,526,2023-12-15,464.59
2028,95,2025-10-03,2308.35
2029,560,2024-11-27,1933.59
2030,249,2023-08-24,1820.14
2031,983,2023-02-16,3248.82
2032,950,2023-09-01,2429.3
2033,799,2023-10-28,10.72
2034,386,2023-10-22,86.15
2035,185,2024-04-03,732.22
2036,895,2025-01-19,839.2
2037,553,2025-07-05,418.38
2038,415,2023-11-04,226.26
2039,789,2023-12-23,137.89
2040,336,2025-03-25,4643.3
2041,241,2025-05-30,2158.57
2042,709,2024-04-15,2879.1
2043,306,2024-11-22,2108.18
2044,559,2025-11-05,1952.47
2045,241,2025-04-02,2598.13
2046,463,2024-07-16,2733.62
2047,507,2025-12-25,3394.5
2048,736,2023-11-12,708.18
2049,506,2023-03-20,2939.88
2050,378,2023-04-17,1064.8
2051,635,2024-11-10,1982.37
2052,181,2024-12-02,2613.54
2053,608,2025-03-18,2164.37
2054,191,2024-05-20,767.58
2055,868,2024-07-05,1341.38
2056,267,2023-06-13,1690.89
2057,183,2024-12-04,1725.98
2058,543,2025-01-27,858.81
2059,109,2025-03-12,2096.29
2060,980,2025-03-02,2244.2
2061,199,2024-09-19,1588.93
2062,49,2024-02-12,1712.48
2063,315,2023-06-30,1880.8
2064,110,2024-03-19,297.24
2065,488,2025-12-10,630.26
2066,459,2024-10-11,1398.81
2067,273,2023-11-03,451.22
2068,37,2024-12-25,2483.28
2069,971,2023-09-07,3421.09
2070,370,2023-09-23,994.05
2071,412,2023-11-30,1324.44
2072,60,2024-10-26,1537.49
2073,505,2024-11-22,2603.99
2074,988,2025-01-14,1109.84
2075,312,2023-09-01,545.2
2076,341,2023-02-22,655.49
2077,821,2024-09-20,889.31
2078,982,2024-04-29,1296.34
2079,71,2024-03-02,248.34
2080,493,2023-03-11,1520.64
2081,292,2025-11-30,2093.69
2082,434,2025-07-08,1806.64
2083,376,2025-11-21,783.3
2084,539,2024-03-23,976.43
2085,137,2024-01-25,97.88
2086,622,2023-10-21,93.2
2087,640,2023-07-09,1278.03
2088,9,2023-07-04,2218.42
2089,25,2025-12-26,853.56
2090,724,2023-06-28,3084.49
2091,997,2025-01-13,2800.02
2092,634,2023-07-04,3427.92
2093,402,2023-04-19,3448.13
2094,221,2024-02-11,923.84
2095,334,2024-01-08,1846.17
2096,220,2025-04-23,233.84
2097,674,2023-06-04,1520.05
2098,669,2025-01-14,714.35
2099,570,2024-09-22,2494.16
2100,755,2025-10-06,148.48
2101,965,2023-02-10,2847.81
2102,185,2025-07-04,1641.29
2103,340,2024-05-19,3366.99
2104,142,2025-11-28,1530.38
2105,771,2023-07-21,214.98
2106,884,2023-04-22,3527.49
2107,532,2025-10-28,3429.05
2108,684,2025-11-19,2011.5
2109,818,2023-03-24,1038.3
2110,945,2025-03-05,413.67
2111,329,2023-08-13,1880.2
2112,798,2023-11-02,2898.1
2113,204,2025-09-05,554.23
2114,844,2024-02-07,275.78
2115,482,2023-06-19,820.78
2116,624,2023-08-24,555.75
2117,750,2023-11-07,13.9
2118,121,2025-07-31,2335.44
2119,690,2023-07-02,512.0
2120,413,2023-08-03,1797.46
2121,739,2023-03-07,2560.87
2122,203,2024-03-14,1147.92
2123,198,2025-06-02,1622.03
2124,898,2024-09-09,2269.33
2125,700,2025-03-19,1907.94
2126,385,2023-09-21,402.4
2127,718,2025-01-21,2200.62
2128,2,2024-03-15,2729.82
2129,993,2025-07-18,981.78
2130,196,2025-05-18,1271.08
2131,781,2023-09-24,1185.42
2132,798,2023-11-16,981.78
2133,953,2023-04-21,1499.71
2134,285,2023-05-04,639.88
2135,737,2023-06-24,1161.42
2136,544,2023-08-08,1519.32
2137,8,2024-03-30,1164.69
2138,372,2025-04-10,696.96
2139,67,2025-01-29,2560.57
2140,969,2024-05-19,1900.44
2141,3,2023-08-15,482.47
2142,788,2023-08-31,2365.13
2143,409,2024-07-19,192.52
2144,434,2025-11-23,288.23
2145,530,2023-07-19,1832.09
2146,111,2024-12-02,449.67
2147,201,2025-11-07,253.4
2148,105,2024-05-19,1349.01
2149,235,2024-11-11,745.86
2150,370,2025-12-22,796.16
2151,721,2024-02-07,1398.81
2152,446,2024-01-08,1393.64
2153,721,2025-05-29,3617.41
2154,823,2024-02-15,2282.42
2155,600,2023-05-12,3146.5
2156,436,2023-07-25,628.75
2157,52,2025-07-04,3587.78
2158,600,2024-04-28,1996.99
2159,588,2023-01-07,530.14
2160,44,2024-06-07,3022.69
2161,542,2025-10-06,727.53
2162,605,2025-06-18,502.18
2163,618,2024-08-22,253.4
2164,979,2023-07-23,409.18
2165,497,2025-09-09,2613.46
2166,706,2025-11-21,2883.73
2167,843,2024-06-24,584.66
2168,220,2025-08-14,113.66
2169,840,2023-12-18,285.84
2170,57,2023-11-21,139.8
2171,643,2024-06-15,288.23
2172,241,2025-01-26,1351.89
2173,1000,2025-06-29,206.28
2174,516,2024-08-16,2311.84
2175,463,2024-12-30,1876.81
2176,177,2023-05-07,755.25
2177,48,2025-05-07,1085.44
2178,88,2024-09-05,2522.9
2179,837,2024-07-07,978.34
2180,926,2025-10-30,1318.89
2181,966,2025-09-04,388.58
2182,603,2024-12-27,774.09
2183,810,2025-05-17,951.98
2184,46,2025-10-09,3362.24
2185,342,2025-02-11,3221.1
2186,657,2025-03-26,710.63
2187,949,2025-05-13,2022.58
2188,272,2025-05-29,777.16
2189,524,2024-10-01,526.39
2190,575,2024-11-23,366.34
2191,164,2024-12-29,2256.95
2192,991,2024-03-30,1857.63
2193,43,2025-06-11,564.44
2194,771,2025-12-15,991.02
2195,308,2023-06-01,1170.4
2196,367,2023-12-01,287.77
2197,219,2025-08-31,2600.34
2198,524,2023-07-13,2916.83
2199,508,2023-10-24,1380.08
2200,33,2024-01-31,1197.88
2201,482,2025-09-18,89.28
2202,130,2024-06-13,2616.42
2203,888,2025-03-31,2078.4
2204,530,2023-08-03,410.69
2205,642,2025-02-10,1480.29
2206,825,2024-05-24,3243.25
2207,706,2023-07-04,2301.73
2208,114,2023-09-12,2431.11
2209,714,2025-02-20,439.83
2210,73,2025-08-29,118.05
2211,746,2023-05-07,1153.42
2212,213,2025-05-12,950.4
2213,528,2024-06-16,1586.37
2214,51,2023-02-20,2523.11
2215,943,2025-02-09,1978.49
2216,421,2023-04-13,1089.55
2217,434,2025-01-15,2427.18
2218,787,2024-10-15,562.74
2219,436,2023-09-25,1167.66
2220,803,2023-09-25,812.79
2221,297,2023-04-21,182.82
2222,343,2024-12-11,1369.41
2223,436,2023-11-25,748.61
2224,186,2025-07-14,1867.53
2225,628,2023-05-18,1949.65
2226,382,2025-10-27,278.09
2227,779,2023-01-31,794.04
2228,529,2025-03-22,1424.71
2229,610,2025-01-03,1543.07
2230,654,2025-05-20,1472.67
2231,114,2023-12-04,41.7
2232,258,2024-04-13,4116.12
2233,888,2025-12-26,1349.01
2234,359,2023-12-12,708.66
2235,688,2024-04-21,2063.28
2236,313,2025-01-22,1760.59
2237,866,2023-06-07,404.13
2238,158,2025-07-05,560.99
2239,699,2023-06-23,1664.07
2240,661,2023-12-07,2567.65
2241,840,2023-05-30,2562.11
2242,803,2025-03-03,1815.45
2243,651,2024-02-03,1099.02
2244,812,2024-04-15,871.11
2245,916,2024-04-14,448.93
2246,759,2023-08-01,1896.07
2247,354,2023-12-19,802.38
2248,55,2025-12-24,150.73
2249,487,2024-03-21,1833.3
2250,686,2024-10-18,745.53
2251,550,2025-07-23,1586.37
2252,601,2025-12-16,3682.82
2253,720,2023-09-30,724.55
2254,38,2023-07-03,2418.11
2255,665,2024-04-08,1498.22
2256,563,2025-10-20,60.94
2257,967,2024-03-06,245.91
2258,592,2024-03-10,942.84
2259,16,2024-01-15,345.99
2260,709,2025-12-05,2994.21
2261,612,2025-09-11,2159.6
2262,816,2023-07-10,1556.43
2263,666,2024-05-14,1207.2
2264,774,2023-04-08,1515.24
2265,323,2024-09-25,996.17
2266,792,2023-02-04,2810.0
2267,603,2025-02-15,2323.81
2268,400,2025-05-14,1023.78
2269,307,2023-06-27,111.74
2270,289,2023-01-04,2142.35
2271,481,2023-03-27,1568.84
2272,302,2023-10-16,915.01
2273,471,2023-02-01,3031.16
2274,699,2025-09-20,2365.56
2275,584,2025-07-19,1407.36
2276,442,2025-01-04,1300.27
2277,81,2023-01-12,2775.6
2278,499,2025-07-24,659.22
2279,304,2025-02-27,2776.81
2280,624,2025-04-04,887.09
2281,145,2025-09-04,1157.97
2282,903,2024-06-25,1939.54
2283,301,2025-02-02,3341.72
2284,145,2023-09-16,1995.47
2285,51,2023-05-10,1653.76
2286,217,2023-10-06,864.47
2287,336,2024-07-27,215.49
2288,498,2025-12-01,1738.2
2289,75,2025-03-08,2850.17
2290,772,2023-05-01,768.0
2291,381,2023-01-03,1646.6
2292,902,2023-03-31,1208.4
2293,45,2023-03-09,1964.66
2294,263,2023-06-27,1529.78
2295,817,2025-12-04,2034.33
2296,610,2024-06-10,874.64
2297,983,2025-11-20,1372.39
2298,85,2024-03-12,561.8
2299,341,2023-04-03,2686.77
2300,626,2025-04-05,1057.13
2301,914,2024-08-30,158.96
2302,537,2024-05-10,1803.24
2303,559,2025-06-10,692.34
2304,459,2024-02-01,2849.31
2305,991,2023-12-29,1216.46
2306,554,2023-04-08,1272.1
2307,52,2025-03-16,613.92
2308,984,2025-03-24,391.96
2309,845,2023-01-20,1390.42
2310,317,2023-02-26,3381.87
2311,20,2023-10-19,1730.11
2312,704,2023-12-29,1509.17
2313,636,2025-01-29,1021.34
2314,699,2023-12-29,1088.82
2315,139,2024-01-09,1935.39
2316,942,2023-04-14,210.92
2317,346,2024-03-15,2209.02
2318,603,2024-06-15,1488.37
2319,103,2025-06-26,1642.65
2320,51,2024-12-25,1866.01
2321,295,2024-03-18,699.93
2322,122,2023-01-07,916.49
2323,519,2024-08-05,641.91
2324,308,2023-07-12,2153.7
2325,914,2023-12-23,4393.06
2326,47,2025-01-10,2043.81
2327,660,2023-02-09,1348.69
2328,450,2025-09-04,2745.04
2329,274,2023-09-14,599.21
2330,315,2025-02-06,1327.86
2331,470,2025-02-11,303.92
2332,165,2024-12-13,427.94
2333,218,2025-02-16,556.63
2334,471,2024-06-05,708.54
2335,678,2023-11-03,585.67
2336,72,2023-02-01,137.89
2337,659,2025-05-13,475.99
2338,6,2025-04-27,2152.65
2339,814,2023-10-06,3926.18
2340,332,2024-01-17,713.7
2341,755,2025-05-17,1214.5
2342,688,2024-01-02,272.6
2343,469,2025-01-27,1426.72
2344,912,2023-02-20,1948.89
2345,7,2024-01-06,981.18
2346,663,2023-12-17,1427.97
2347,805,2023-09-12,1597.7
2348,792,2023-08-18,3402.68
2349,902,2024-10-02,3903.18
2350,530,2023-04-02,829.86
2351,940,2024-04-29,2586.79
2352,624,2023-11-13,1460.1
2353,527,2023-10-10,694.63
2354,2,2023-04-21,886.08
2355,550,2023-09-19,490.28
2356,259,2023-07-01,979.83
2357,947,2025-12-10,335.36
2358,998,2025-01-07,3764.36
2359,14,2023-09-19,109.33
2360,52,2024-07-21,579.91
2361,450,2025-10-16,1641.26
2362,199,2023-03-26,389.04
2363,908,2023-04-07,2115.73
2364,813,2024-04-17,2236.56
2365,136,2023-05-26,296.51
2366,613,2023-07-03,2017.31
2367,882,2023-11-22,3645.3
2368,69,2025-03-03,1499.19
2369,15,2025-10-23,21.44
2370,571,2025-01-24,2743.75
2371,953,2023-11-10,413.67
2372,824,2025-03-17,723.36
2373,308,2023-03-16,2088.42
2374,231,2025-05-03,903.01
2375,465,2024-01-24,970.58
2376,904,2023-08-29,382.64
2377,262,2024-03-19,2588.48
2378,273,2023-11-06,715.11
2379,871,2025-11-17,140.01
2380,505,2023-07-20,3200.34
2381,585,2025-02-17,1336.02
2382,738,2024-07-30,1186.13
2383,252,2024-06-17,553.5
2384,81,2025-01-19,3650.56
2385,939,2024-07-04,3669.93
2386,791,2024-11-18,651.7
2387,578,2025-08-25,1419.36
2388,986,2023-05-11,1147.06
2389,23,2023-01-17,842.43
2390,331,2025-01-30,1576.16
2391,140,2024-05-05,1144.14
2392,395,2023-09-08,2145.66
2393,201,2024-05-22,1014.18
2394,908,2024-09-24,968.61
2395,423,2024-03-26,2890.69
2396,749,2023-09-07,2836.24
2397,563,2025-07-03,964.94
2398,326,2023-11-17,279.89
2399,918,2023-12-27,3071.47
2400,50,2023-08-19,1954.94
2401,816,2024-11-30,1289.96
2402,136,2025-05-30,754.61
2403,286,2023-05-07,1054.41
2404,718,2025-01-01,405.38
2405,950,2025-01-22,458.08
2406,943,2023-11-08,770.37
2407,475,2024-02-04,39.35
2408,619,2024-09-08,410.49
2409,782,2025-03-26,1425.45
2410,638,2024-12-09,927.24
2411,28,2024-01-17,2256.31
2412,848,2024-03-12,1204.59
2413,710,2025-06-25,980.22
2414,618,2023-12-23,902.44
2415,874,2025-08-28,762.26
2416,434,2025-05-24,103.2
2417,996,2023-03-13,1606.73
2418,399,2025-10-16,1054.41
2419,827,2023-11-21,706.91
2420,504,2023-09-13,266.36
2421,866,2024-03-31,2838.5
2422,946,2024-06-20,2516.34
2423,215,2024-03-19,1603.98
2424,18,2023-08-06,5367.45
2425,836,2024-01-13,613.51
2426,387,2024-01-10,3582.74
2427,886,2024-05-16,392.17
2428,545,2023-04-24,523.59
2429,7,2025-09-21,1645.72
2430,332,2023-11-01,86.15
2431,226,2025-02-28,528.06
2432,804,2024-08-10,1296.92
2433,322,2024-07-20,2494.92
2434,676,2023-05-18,465.04
2435,580,2024-12-01,1750.06
2436,591,2025-02-08,1647.49
2437,823,2023-01-02,1066.13
2438,1000,2023-11-21,641.91
2439,888,2025-10-13,1212.39
2440,678,2023-07-03,655.04
2441,250,2025-05-30,3039.8
2442,486,2024-03-17,475.8
2443,503,2025-09-17,733.26
2444,449,2025-03-08,922.84
2445,713,2025-12-22,2482.23
2446,702,2024-09-24,1366.96
2447,789,2025-02-21,1841.04
2448,805,2024-11-16,610.87
2449,163,2023-09-05,4306.37
2450,656,2025-07-23,712.14
2451,431,2025-08-08,1486.74
2452,587,2025-07-06,1457.54
2453,264,2024-11-08,932.54
2454,251,2024-12-23,1562.98
2455,757,2025-03-01,536.42
2456,81,2023-08-14,2485.96
2457,712,2025-01-29,1899.8
2458,474,2025-04-26,169.46
2459,874,2024-10-05,3504.12
2460,424,2025-06-09,619.72
2461,764,2024-03-29,1337.24
2462,406,2024-05-15,1595.85
2463,899,2025-04-19,3688.56
2464,575,2023-12-17,1604.67
2465,513,2025-05-10,1160.19
2466,958,2024-03-23,862.31
2467,107,2023-01-17,1308.69
2468,309,2025-11-28,1506.78
2469,345,2025-08-25,2377.92
2470,869,2024-09-15,1946.05
2471,145,2024-12-29,404.13
2472,209,2025-08-03,2434.35
2473,195,2024-11-08,2982.76
2474,224,2023-05-21,680.48
2475,713,2024-11-01,2741.91
2476,50,2024-02-24,1315.21
2477,139,2023-03-10,367.02
2478,188,2024-06-26,1834.89
2479,732,2025-05-01,1213.93
2480,322,2023-10-16,3410.56
2481,996,2025-09-24,1769.99
2482,862,2024-10-14,477.5
2483,550,2025-01-20,43.77
2484,835,2024-07-28,1865.6
2485,206,2023-10-01,2318.07
2486,111,2024-03-17,242.46
2487,203,2024-06-03,2348.28
2488,803,2025-07-23,919.01
2489,625,2024-12-12,1576.13
2490,380,2024-03-07,362.94
2491,933,2024-04-17,1862.72
2492,940,2023-09-27,293.64
2493,304,2025-07-27,493.05
2494,817,2023-02-03,1384.26
2495,167,2023-12-01,1138.21
2496,450,2025-04-27,1446.02
2497,658,2025-10-11,1328.03
2498,948,2024-06-24,732.68
2499,656,2024-04-10,2340.1
2500,160,2024-10-10,3950.76
2501,937,2025-11-04,814.88
2502,193,2025-07-13,1009.5
2503,469,2025-11-17,945.39
2504,355,2025-05-01,2808.23
2505,613,2023-11-06,1812.62
2506,364,2023-12-31,1880.68
2507,969,2025-03-05,1243.38
2508,22,2025-01-08,1957.89
2509,696,2024-10-18,2072.6
2510,754,2023-01-04,4216.5
2511,614,2024-11-08,777.16
2512,22,2023-12-07,996.24
2513,700,2025-02-12,1891.34
2514,264,2024-01-08,653.59
2515,425,2024-04-22,1446.63
2516,164,2025-01-04,3776.67
2517,138,2023-02-26,644.98
2518,120,2023-05-27,481.45
2519,326,2024-10-08,3395.4
2520,177,2024-08-30,1414.17
2521,344,2024-06-14,1695.96
2522,110,2024-04-01,2391.44
2523,86,2023-12-29,344.82
2524,768,2024-08-29,1885.53
2525,512,2025-04-02,1497.71
2526,335,2024-06-20,1902.47
2527,182,2025-10-26,2519.53
2528,795,2025-03-05,2688.04
2529,742,2023-09-22,468.79
2530,626,2023-10-16,1578.3
2531,66,2023-04-04,597.09
2532,289,2025-09-21,1848.5
2533,603,2024-07-22,2529.12
2534,563,2023-02-10,572.54
2535,433,2025-04-19,261.69
2536,764,2023-12-11,215.49
2537,357,2024-02-07,1552.4
2538,406,2024-01-22,395.32
2539,647,2023-04-06,1545.53
2540,727,2023-01-04,1307.85
2541,676,2023-05-08,111.16
2542,547,2025-06-04,1337.77
2543,879,2024-04-10,1489.11
2544,915,2025-02-28,1276.89
2545,86,2025-11-01,886.59
2546,408,2025-07-20,474.64
2547,566,2024-09-16,197.66
2548,195,2023-11-14,2777.76
2549,749,2024-04-03,2708.15
2550,542,2025-09-03,861.15
2551,976,2025-09-14,2682.35
2552,846,2023-12-09,327.99
2553,536,2023-07-25,1169.66
2554,622,2025-06-29,1878.84
2555,594,2025-12-28,1121.66
2556,677,2025-10-15,802.34
2557,842,2023-11-05,3233.69
2558,891,2024-12-25,1889.66
2559,913,2023-11-29,1847.79
2560,644,2023-01-19,1528.76
2561,643,2025-08-31,989.46
2562,605,2024-09-15,702.94
2563,588,2025-03-22,3428.49
2564,697,2025-10-16,3293.76
2565,416,2024-07-18,56.83
2566,822,2025-10-29,1408.74
2567,532,2024-12-04,1015.11
2568,828,2025-12-28,852.02
2569,796,2025-12-29,503.5
2570,324,2023-01-21,637.3
2571,168,2025-03-27,1838.5
2572,297,2023-05-06,288.23
2573,278,2025-12-30,1129.45
2574,899,2024-01-25,359.5
2575,313,2024-04-30,1994.08
2576,15,2023-11-02,1929.73
2577,738,2025-03-10,2365.52
2578,934,2025-01-02,2916.27
2579,681,2024-08-25,1016.95
2580,122,2025-12-23,1752.27
2581,438,2025-02-01,372.93
