order_id,product_id,quantity,unit_price
2331,41,3,210.92
2331,100,1,419.6
2332,19,3,490.89
2332,5,2,280.9
2332,40,2,13.13
2333,97,2,414.93
2333,15,2,256.0
2333,32,1,237.32
2333,14,3,192.68
2333,38,2,382.64
2334,8,1,215.49
2334,28,1,108.33
2335,9,1,167.68
2335,29,1,286.27
2335,3,1,466.27
2336,9,2,167.68
2336,37,2,451.22
2337,24,1,423.97
2337,11,2,362.94
2337,37,3,451.22
2338,65,2,51.6
2338,87,3,238.37
2338,4,3,430.17
2338,48,1,332.08
2339,62,1,353.41
2339,61,3,264.68
2340,55,3,39.35
2340,7,2,372.93
2341,60,3,449.67
2341,52,3,269.61
2341,80,3,143.26
2341,84,3,296.51
2341,61,2,264.68
2342,45,3,439.83
2342,52,3,269.61
2343,83,1,392.17
2343,100,1,419.6
2343,40,2,13.13
2343,10,1,213.97
2344,89,3,272.6
2344,56,2,498.51
2344,38,2,382.64
2344,80,1,143.26
2345,91,3,111.74
2345,52,2,269.61
2345,25,3,170.38
2345,28,1,108.33
2346,57,1,358.71
2347,79,2,165.85
2348,41,2,210.92
2348,7,3,372.93
2348,85,1,86.15
2348,100,1,419.6
2349,13,1,48.16
2350,62,3,353.41
2350,2,2,83.54
2351,17,2,97.88
2351,90,3,482.67
2352,31,3,315.13
2352,84,1,296.51
2353,98,1,351.47
2353,71,2,223.14
2354,28,2,108.33
2354,15,1,256.0
2355,52,2,269.61
2355,95,2,87.23
2355,80,3,143.26
2355,86,2,90.54
2356,75,1,164.35
2356,63,3,192.52
2356,6,3,457.83
2356,15,3,256.0
2357,43,2,179.75
2357,9,3,167.68
2357,15,2,256.0
2357,16,1,451.95
2357,48,1,332.08
2358,8,3,215.49
2358,26,2,281.01
2358,64,3,487.53
2358,16,2,451.95
2358,42,1,124.17
2359,52,1,269.61
2359,39,1,130.11
2360,23,3,148.33
2360,93,3,139.85
2360,39,3,130.11
2360,44,2,421.39
2361,95,1,87.23
2361,75,2,164.35
2361,27,2,13.9
2361,58,3,55.58
2362,64,1,487.53
2362,45,2,439.83
2362,4,3,430.17
2362,67,3,75.42
2362,86,2,90.54
2363,9,2,167.68
2364,34,1,251.75
2364,81,1,46.6
2364,40,3,13.13
2364,36,2,105.76
2364,7,2,372.93
2365,78,1,370.32
2365,33,2,299.93
2365,22,3,237.9
2365,36,1,105.76
2365,40,2,13.13
2366,55,3,39.35
2366,7,2,372.93
2366,37,3,451.22
2366,40,2,13.13
2367,16,3,451.95
2368,10,3,213.97
2368,53,2,126.7
2368,9,3,167.68
2368,68,2,411.78
2368,22,3,237.9
2369,38,2,382.64
2369,58,2,55.58
2370,54,2,251.09
2370,57,3,358.71
2370,67,1,75.42
2370,95,2,87.23
2370,38,1,382.64
2371,83,3,392.17
2371,82,1,109.33
2372,67,2,75.42
2372,14,2,192.68
2372,41,1,210.92
2372,54,1,251.09
2372,64,2,487.53
2373,81,2,46.6
2373,99,2,29.76
2373,82,3,109.33
2374,77,3,353.36
2374,59,2,461.42
2374,82,3,109.33
2374,4,3,430.17
2375,61,2,264.68
2376,40,3,13.13
2377,44,1,421.39
2377,27,1,13.9
2377,4,2,430.17
2378,14,2,192.68
2378,100,1,419.6
2379,61,2,264.68
2379,23,3,148.33
2380,14,1,192.68
2380,82,3,109.33
2381,46,2,475.99
2381,49,1,426.01
2381,58,2,55.58
2381,89,2,272.6
2381,17,2,97.88
2382,42,2,124.17
2382,14,2,192.68
2383,82,2,109.33
2383,69,2,46.67
2383,46,1,475.99
2384,40,2,13.13
2384,20,1,477.5
2384,98,2,351.47
2384,96,2,346.17
2385,65,1,51.6
2385,96,1,346.17
2386,24,1,423.97
2387,36,1,105.76
2388,54,2,251.09
2389,52,2,269.61
2389,6,1,457.83
2389,59,3,461.42
2389,21,1,43.77
2389,49,3,426.01
2390,93,2,139.85
2391,60,2,449.67
2391,54,1,251.09
2391,7,2,372.93
2391,80,1,143.26
2391,53,2,126.7
2392,8,3,215.49
2393,21,3,43.77
2393,16,3,451.95
2394,50,1,366.34
2394,93,1,139.85
2394,80,1,143.26
2395,94,3,68.76
2395,1,2,197.66
2395,55,1,39.35
2396,73,3,126.02
2396,50,3,366.34
2396,81,2,46.6
2396,15,3,256.0
2397,33,1,299.93
2397,35,2,388.58
2397,86,2,90.54
2397,45,3,439.83
2397,17,2,97.88
2398,14,3,192.68
2399,5,3,280.9
2400,5,3,280.9
2400,69,2,46.67
2401,52,1,269.61
2401,96,2,346.17
2401,5,1,280.9
2401,39,1,130.11
2402,13,1,48.16
2402,47,3,10.72
2403,41,2,210.92
2403,16,3,451.95
2403,78,1,370.32
2403,49,3,426.01
2404,4,2,430.17
2404,44,1,421.39
2404,67,1,75.42
2404,56,2,498.51
2405,35,1,388.58
2405,23,1,148.33
2406,6,3,457.83
2406,37,1,451.22
2406,28,2,108.33
2406,11,2,362.94
2407,22,3,237.9
2407,19,2,490.89
2408,80,3,143.26
2408,77,3,353.36
2408,43,1,179.75
2409,63,3,192.52
2409,38,2,382.64
2409,22,1,237.9
2409,70,1,288.23
2410,100,2,419.6
2410,51,3,60.94
2410,89,3,272.6
2410,83,2,392.17
2411,65,3,51.6
2411,98,1,351.47
2412,14,1,192.68
2413,5,2,280.9
2413,84,1,296.51
2414,20,1,477.5
2414,27,1,13.9
2414,68,1,411.78
2414,29,2,286.27
2414,47,2,10.72
2415,6,3,457.83
2415,35,1,388.58
2415,37,2,451.22
2416,81,2,46.6
2416,24,2,423.97
2417,88,2,209.19
2417,79,1,165.85
2417,52,2,269.61
2417,71,1,223.14
2417,33,3,299.93
2418,54,2,251.09
2418,14,3,192.68
2419,42,1,124.17
2419,81,2,46.6
2419,40,3,13.13
2420,26,3,281.01
2420,85,3,86.15
2421,8,3,215.49
2421,17,2,97.88
2421,16,1,451.95
2421,39,3,130.11
2422,79,2,165.85
2422,96,2,346.17
2422,98,3,351.47
2422,5,2,280.9
2423,7,1,372.93
2424,55,2,39.35
2424,85,2,86.15
2424,98,1,351.47
2424,84,3,296.51
2424,47,3,10.72
2425,97,2,414.93
2426,63,1,192.52
2426,60,1,449.67
2427,85,1,86.15
2427,54,1,251.09
2427,59,2,461.42
2427,5,2,280.9
2427,43,1,179.75
2428,58,2,55.58
2428,24,2,423.97
2429,99,1,29.76
2429,42,2,124.17
2429,51,3,60.94
2430,12,3,142.92
2430,11,1,362.94
2430,75,2,164.35
2431,97,1,414.93
2431,51,1,60.94
2431,94,1,68.76
2432,63,1,192.52
2432,78,1,370.32
2432,10,2,213.97
2432,98,3,351.47
2433,15,3,256.0
2433,24,3,423.97
2433,45,1,439.83
2434,23,3,148.33
2434,75,2,164.35
2434,10,1,213.97
2434,52,1,269.61
2435,78,2,370.32
2435,19,1,490.89
2436,33,2,299.93
2436,10,2,213.97
2436,71,1,223.14
2436,57,2,358.71
2436,43,2,179.75
2437,87,1,238.37
2437,63,3,192.52
2437,21,2,43.77
2438,67,2,75.42
2438,31,1,315.13
2438,56,2,498.51
2439,72,1,482.47
2439,28,3,108.33
2439,31,1,315.13
2439,85,3,86.15
2439,37,1,451.22
2440,66,1,56.83
2440,28,2,108.33
2440,51,3,60.94
2440,82,3,109.33
2441,50,3,366.34
2441,54,2,251.09
2442,83,1,392.17
2442,67,2,75.42
2442,4,3,430.17
2442,70,2,288.23
2443,43,1,179.75
2443,31,1,315.13
2443,7,1,372.93
2443,4,2,430.17
2444,2,3,83.54
2444,79,2,165.85
2444,26,3,281.01
2445,36,2,105.76
2446,80,1,143.26
2447,5,2,280.9
2447,31,1,315.13
2447,29,3,286.27
2447,58,1,55.58
2447,12,1,142.92
2448,37,3,451.22
2448,58,1,55.58
2448,23,3,148.33
2448,64,1,487.53
2449,88,3,209.19
2449,53,3,126.7
2450,80,1,143.26
2450,36,2,105.76
2450,74,2,137.89
2450,42,3,124.17
2450,34,1,251.75
2451,32,3,237.32
2451,94,1,68.76
2451,98,1,351.47
2451,51,2,60.94
2451,74,1,137.89
2452,23,2,148.33
2452,66,3,56.83
2452,11,3,362.94
2452,79,1,165.85
2453,10,3,213.97
2453,86,3,90.54
2453,65,1,51.6
2453,4,3,430.17
2454,72,3,482.47
2454,93,1,139.85
2454,8,1,215.49
2454,34,2,251.75
2454,3,3,466.27
2455,57,2,358.71
2455,19,2,490.89
2456,17,2,97.88
2456,24,3,423.97
2456,62,2,353.41
2457,50,1,366.34
2457,63,1,192.52
2458,23,2,148.33
2458,24,2,423.97
2458,19,1,490.89
2458,14,1,192.68
2459,7,2,372.93
2459,100,3,419.6
2459,13,3,48.16
2460,100,3,419.6
2460,24,2,423.97
2461,47,3,10.72
2461,13,3,48.16
2461,11,2,362.94
2462,90,2,482.67
2462,100,1,419.6
2462,9,3,167.68
2463,23,2,148.33
2463,100,1,419.6
2463,38,1,382.64
2463,76,1,402.4
2464,55,2,39.35
2464,93,2,139.85
2464,1,1,197.66
2464,95,3,87.23
2464,44,3,421.39
2465,51,1,60.94
2465,96,3,346.17
2465,40,1,13.13
2465,62,3,353.41
2466,28,1,108.33
2467,59,1,461.42
2468,95,1,87.23
2468,74,3,137.89
2469,69,2,46.67
2470,43,2,179.75
2470,47,1,10.72
2470,7,2,372.93
2470,100,3,419.6
2471,44,2,421.39
2471,9,3,167.68
2471,49,2,426.01
2471,59,2,461.42
2471,95,3,87.23
2472,97,2,414.93
2472,75,3,164.35
2472,10,2,213.97
2472,77,2,353.36
2472,49,1,426.01
2473,18,2,404.13
2473,26,2,281.01
2474,74,3,137.89
2474,91,1,111.74
2474,45,2,439.83
2475,58,1,55.58
2475,86,3,90.54
2476,26,1,281.01
2476,88,2,209.19
2476,33,3,299.93
2477,54,1,251.09
2478,26,2,281.01
2478,16,2,451.95
2478,64,3,487.53
2478,60,2,449.67
2479,24,1,423.97
2479,19,1,490.89
2480,17,3,97.88
2480,83,3,392.17
2480,14,2,192.68
2481,66,3,56.83
2481,12,3,142.92
2482,4,1,430.17
2482,30,2,158.92
2482,33,2,299.93
2482,57,1,358.71
2482,27,1,13.9
2483,76,3,402.4
2483,47,1,10.72
2484,42,1,124.17
2484,2,1,83.54
2484,65,2,51.6
2484,95,1,87.23
2484,27,1,13.9
2485,41,2,210.92
2485,27,1,13.9
2485,95,1,87.23
2486,84,1,296.51
2486,55,3,39.35
2486,94,3,68.76
2487,29,2,286.27
2487,9,1,167.68
2487,90,3,482.67
2488,49,1,426.01
2489,98,2,351.47
2489,45,2,439.83
2490,90,2,482.67
2491,28,3,108.33
2491,32,3,237.32
2491,82,1,109.33
2492,39,2,130.11
2492,14,3,192.68
2492,63,3,192.52
2493,89,1,272.6
2493,87,1,238.37
2494,70,3,288.23
2494,18,3,404.13
2494,73,2,126.02
2494,83,2,392.17
2495,89,2,272.6
2495,6,2,457.83
2495,23,1,148.33
2495,66,3,56.83
2495,39,3,130.11
2496,74,3,137.89
2496,88,3,209.19
2496,13,3,48.16
2496,97,3,414.93
2497,55,3,39.35
2498,48,3,332.08
2498,38,3,382.64
2499,14,2,192.68
2499,39,1,130.11
2500,44,3,421.39
2500,13,2,48.16
2500,26,1,281.01
2500,28,1,108.33
2501,60,1,449.67
2501,89,2,272.6
2501,38,1,382.64
2501,50,2,366.34
2502,41,2,210.92
2503,29,3,286.27
2503,58,1,55.58
2504,97,2,414.93
2504,86,2,90.54
2504,89,1,272.6
2504,31,1,315.13
2505,90,2,482.67
2505,34,3,251.75
2505,62,2,353.41
2505,1,1,197.66
2506,23,1,148.33
2507,68,1,411.78
2507,99,3,29.76
2507,77,3,353.36
2507,39,2,130.11
2508,99,2,29.76
2508,58,1,55.58
2508,18,1,404.13
2508,77,2,353.36
2508,55,1,39.35
2509,56,3,498.51
2509,22,1,237.9
2509,79,3,165.85
2509,26,2,281.01
2509,9,2,167.68
2510,81,3,46.6
2510,58,2,55.58
2510,41,3,210.92
2510,96,2,346.17
2510,89,2,272.6
2511,2,3,83.54
2511,100,1,419.6
2511,15,3,256.0
2512,45,2,439.83
2512,32,2,237.32
2512,16,2,451.95
2513,34,2,251.75
2514,56,1,498.51
2515,91,3,111.74
2515,30,2,158.92
2515,70,1,288.23
2516,78,1,370.32
2516,60,2,449.67
2517,44,2,421.39
2517,37,3,451.22
2517,45,3,439.83
2517,57,1,358.71
2518,38,3,382.64
2518,12,1,142.92
2518,34,3,251.75
2518,17,2,97.88
2518,46,2,475.99
2519,53,3,126.7
2519,87,1,238.37
2520,66,3,56.83
2520,43,2,179.75
2521,65,3,51.6
2521,97,1,414.93
2522,15,1,256.0
2522,27,3,13.9
2523,55,1,39.35
2523,63,2,192.52
2523,66,3,56.83
2523,28,3,108.33
2523,40,3,13.13
2524,80,3,143.26
2524,75,2,164.35
2524,14,2,192.68
2525,32,3,237.32
2525,66,3,56.83
2525,47,3,10.72
2525,51,1,60.94
2526,43,3,179.75
2526,92,3,161.07
2527,30,2,158.92
2527,63,1,192.52
2527,89,2,272.6
2528,23,1,148.33
2528,65,2,51.6
2528,64,1,487.53
2528,13,2,48.16
2529,28,3,108.33
2529,82,2,109.33
2529,44,2,421.39
2530,78,2,370.32
2530,35,1,388.58
2531,86,2,90.54
2531,73,3,126.02
2531,67,3,75.42
2531,79,1,165.85
2532,34,3,251.75
2532,69,3,46.67
2532,53,3,126.7
2532,31,2,315.13
2532,8,3,215.49
2533,67,2,75.42
2533,43,3,179.75
2534,16,1,451.95
2534,58,3,55.58
2534,75,3,164.35
2535,29,3,286.27
2535,11,3,362.94
2535,40,1,13.13
2536,21,2,43.77
2536,10,2,213.97
2536,46,3,475.99
2537,75,2,164.35
2538,50,2,366.34
2538,19,2,490.89
2538,40,2,13.13
2538,71,1,223.14
2539,3,1,466.27
2539,100,3,419.6
2539,48,3,332.08
2540,82,1,109.33
2540,89,2,272.6
2540,60,2,449.67
2540,3,2,466.27
2541,49,3,426.01
2541,30,2,158.92
2541,7,3,372.93
2541,58,3,55.58
2542,42,1,124.17
2542,10,3,213.97
2542,86,1,90.54
2542,83,2,392.17
2543,99,2,29.76
2543,13,1,48.16
2543,80,2,143.26
2544,30,2,158.92
2544,36,1,105.76
2545,93,1,139.85
2545,6,3,457.83
2545,35,3,388.58
2546,64,1,487.53
2547,20,1,477.5
2547,73,2,126.02
2547,18,1,404.13
2547,7,3,372.93
2547,76,1,402.4
2548,4,2,430.17
2548,1,1,197.66
2548,23,1,148.33
2548,75,3,164.35
2548,89,1,272.6
2549,57,2,358.71
2549,33,1,299.93
2549,87,3,238.37
2550,8,1,215.49
2550,91,1,111.74
2550,45,2,439.83
2550,48,3,332.08
2550,42,1,124.17
2551,4,2,430.17
2551,33,3,299.93
2551,79,2,165.85
2551,64,2,487.53
2551,45,2,439.83
2552,37,1,451.22
2552,18,1,404.13
2552,49,3,426.01
2552,30,3,158.92
2552,26,3,281.01
2553,94,1,68.76
2553,54,3,251.09
2553,44,1,421.39
2554,92,3,161.07
2554,38,1,382.64
2555,72,1,482.47
2556,12,1,142.92
2556,27,2,13.9
2556,6,1,457.83
2557,85,2,86.15
2557,99,3,29.76
2557,33,1,299.93
2557,95,1,87.23
2558,82,1,109.33
2558,96,2,346.17
2558,73,1,126.02
2559,88,1,209.19
2559,62,1,353.41
2559,95,2,87.23
2559,81,3,46.6
2560,97,3,414.93
2560,91,1,111.74
2561,15,1,256.0
2561,71,3,223.14
2561,93,3,139.85
2561,20,1,477.5
2562,50,3,366.34
2563,56,3,498.51
2564,73,1,126.02
2564,22,1,237.9
2565,49,1,426.01
2565,60,3,449.67
2565,82,1,109.33
2565,86,3,90.54
2565,67,1,75.42
2566,8,1,215.49
2566,20,2,477.5
2566,31,3,315.13
2566,70,3,288.23
2566,72,2,482.47
2567,99,3,29.76
2568,86,2,90.54
2568,46,3,475.99
2569,31,2,315.13
2569,46,2,475.99
2569,55,3,39.35
2570,9,3,167.68
2571,45,2,439.83
2571,38,3,382.64
2572,67,1,75.42
2572,51,3,60.94
2573,90,3,482.67
2573,51,1,60.94
2573,21,1,43.77
2573,40,3,13.13
2573,3,3,466.27
2574,80,1,143.26
2574,19,1,490.89
2574,8,2,215.49
2575,80,2,143.26
2575,10,1,213.97
2575,34,3,251.75
2576,77,3,353.36
2577,84,1,296.51
2578,87,3,238.37
2578,47,2,10.72
2578,99,3,29.76
2578,62,1,353.41
2578,18,3,404.13
2579,31,1,315.13
2579,74,1,137.89
2579,82,2,109.33
2580,29,2,286.27
2580,28,2,108.33
2580,67,2,75.42
2580,24,1,423.97
2581,70,1,288.23
2581,86,3,90.54
2581,7,2,372.93
2582,50,3,366.34
2582,51,1,60.94
2582,67,1,75.42
2582,79,3,165.85
2582,74,2,137.89
2583,45,1,439.83
2583,93,1,139.85
2583,43,1,179.75
2583,95,3,87.23
2583,24,1,423.97
2584,87,2,238.37
2584,40,3,13.13
2584,39,2,130.11
2585,77,2,353.36
2585,19,1,490.89
2585,1,2,197.66
2585,58,1,55.58
2586,60,1,449.67
2586,2,1,83.54
2586,25,3,170.38
2586,87,3,238.37
2586,18,2,404.13
2587,43,2,179.75
2587,79,2,165.85
2587,7,3,372.93
2587,18,3,404.13
2588,68,1,411.78
2588,31,1,315.13
2588,74,1,137.89
2588,10,3,213.97
2588,4,2,430.17
2589,93,1,139.85
2590,82,1,109.33
2590,63,3,192.52
2591,8,1,215.49
2592,59,2,461.42
2592,23,2,148.33
2592,77,1,353.36
2592,44,1,421.39
2592,58,2,55.58
2593,60,3,449.67
2593,8,1,215.49
2594,98,3,351.47
2594,78,3,370.32
2594,55,1,39.35
2594,99,1,29.76
2595,24,1,423.97
2596,14,2,192.68
2596,60,2,449.67
2596,50,3,366.34
2597,79,2,165.85
2597,23,2,148.33
2597,16,1,451.95
2597,22,1,237.9
2597,63,1,192.52
2598,39,3,130.11
2598,47,3,10.72
2599,72,3,482.47
2599,23,2,148.33
2599,82,2,109.33
2600,51,3,60.94
2600,21,1,43.77
2600,9,3,167.68
2601,77,3,353.36
2601,5,3,280.9
2601,75,2,164.35
2602,10,2,213.97
2602,97,2,414.93
2602,39,1,130.11
2603,55,3,39.35
2603,26,3,281.01
2603,97,1,414.93
2603,58,2,55.58
2604,38,3,382.64
2604,99,2,29.76
2604,66,2,56.83
2604,46,2,475.99
2605,54,2,251.09
2605,75,3,164.35
2605,46,2,475.99
2605,85,2,86.15
2606,42,1,124.17
2607,53,3,126.7
2607,47,3,10.72
2607,7,3,372.93
2607,51,2,60.94
2607,60,2,449.67
2608,9,3,167.68
2608,13,3,48.16
2608,48,1,332.08
2609,79,2,165.85
2609,18,3,404.13
2609,43,2,179.75
2610,40,1,13.13
2611,34,3,251.75
2611,49,2,426.01
2611,79,1,165.85
2611,64,3,487.53
2612,7,2,372.93
2612,100,1,419.6
2612,39,3,130.11
2612,89,3,272.6
2612,51,2,60.94
2613,65,1,51.6
2613,91,3,111.74
2614,5,1,280.9
2614,92,2,161.07
2614,38,1,382.64
2615,43,1,179.75
2615,1,1,197.66
2615,81,3,46.6
2615,82,3,109.33
2616,24,1,423.97
2616,43,1,179.75
2617,99,1,29.76
2617,100,3,419.6
2618,23,3,148.33
2619,34,1,251.75
2619,90,2,482.67
2619,49,2,426.01
2620,42,1,124.17
2620,93,2,139.85
2621,60,1,449.67
2621,34,2,251.75
2621,76,3,402.4
2621,61,1,264.68
2621,81,1,46.6
2622,43,3,179.75
2622,36,1,105.76
2622,48,3,332.08
2622,97,3,414.93
2622,72,2,482.47
2623,81,2,46.6
2623,30,3,158.92
2624,74,3,137.89
2624,78,3,370.32
2624,81,3,46.6
2625,56,3,498.51
2626,29,3,286.27
2626,45,3,439.83
2626,98,3,351.47
2627,19,3,490.89
2627,18,2,404.13
2627,71,3,223.14
2628,11,3,362.94
2628,17,3,97.88
2628,1,1,197.66
2629,71,1,223.14
2630,86,2,90.54
2630,39,1,130.11
2630,97,1,414.93
2630,74,1,137.89
2631,37,3,451.22
2632,31,3,315.13
2632,27,3,13.9
2632,55,3,39.35
2632,4,3,430.17
2633,7,2,372.93
2634,37,3,451.22
2635,78,3,370.32
2635,97,1,414.93
2635,50,3,366.34
2636,84,3,296.51
2636,35,2,388.58
2636,8,3,215.49
2636,4,2,430.17
2637,100,2,419.6
2637,67,3,75.42
2637,27,2,13.9
2638,77,1,353.36
2638,95,1,87.23
2638,35,1,388.58
2639,21,3,43.77
2639,3,2,466.27
2639,87,1,238.37
2640,24,2,423.97
2640,70,3,288.23
2640,81,1,46.6
2640,53,2,126.7
2640,42,3,124.17
2641,23,3,148.33
2641,42,2,124.17
2641,43,2,179.75
2641,5,1,280.9
2642,16,3,451.95
2642,78,1,370.32
2642,7,2,372.93
2643,58,1,55.58
2643,98,2,351.47
2643,60,3,449.67
2644,85,1,86.15
2644,4,3,430.17
2644,88,2,209.19
2644,52,3,269.61
2645,15,2,256.0
2645,28,1,108.33
2645,98,1,351.47
2646,34,2,251.75
2646,72,2,482.47
2646,27,3,13.9
2646,49,2,426.01
2646,77,3,353.36
2647,63,3,192.52
2647,60,1,449.67
2648,75,2,164.35
2648,80,3,143.26
2648,17,3,97.88
2648,18,1,404.13
2649,50,3,366.34
2649,73,2,126.02
2649,87,3,238.37
2650,56,1,498.51
2651,83,1,392.17
2651,23,1,148.33
2651,64,1,487.53
2651,55,3,39.35
2651,16,1,451.95
2652,10,1,213.97
2652,85,3,86.15
2652,18,2,404.13
2653,76,2,402.4
2653,91,3,111.74
2653,100,1,419.6
2654,100,3,419.6
2654,61,2,264.68
2654,27,3,13.9
2655,25,3,170.38
2655,72,3,482.47
2655,45,2,439.83
2656,27,2,13.9
2656,62,3,353.41
2657,89,1,272.6
2657,93,3,139.85
2657,35,3,388.58
2657,76,3,402.4
2657,11,2,362.94
2658,64,1,487.53
2658,1,3,197.66
2658,15,3,256.0
2658,72,3,482.47
2658,67,3,75.42
2659,16,3,451.95
2660,30,3,158.92
2660,61,2,264.68
2661,27,1,13.9
2661,26,2,281.01
2662,22,1,237.9
2662,36,3,105.76
2663,2,1,83.54
2663,86,1,90.54
2663,60,2,449.67
2663,98,3,351.47
2664,99,1,29.76
2664,78,3,370.32
2664,54,3,251.09
2664,31,2,315.13
2665,83,1,392.17
2665,6,3,457.83
2665,66,1,56.83
2665,93,1,139.85
2665,9,3,167.68
2666,65,1,51.6
2667,7,2,372.93
2667,40,3,13.13
2668,85,2,86.15
2668,92,1,161.07
2668,31,3,315.13
2669,66,2,56.83
2669,100,2,419.6
2669,72,3,482.47
2669,13,2,48.16
2670,15,1,256.0
2670,98,3,351.47
2670,5,2,280.9
2670,38,3,382.64
2671,3,3,466.27
2671,2,2,83.54
2671,91,1,111.74
2671,81,1,46.6
2671,24,2,423.97
2672,64,1,487.53
2673,70,3,288.23
2674,81,1,46.6
2674,13,2,48.16
2675,87,1,238.37
2675,36,1,105.76
2675,27,1,13.9
2675,33,2,299.93
2676,74,3,137.89
2676,22,1,237.9
2676,43,2,179.75
2676,91,1,111.74
2677,32,3,237.32
2677,45,1,439.83
2678,53,1,126.7
2678,65,1,51.6
2679,11,3,362.94
2680,20,2,477.5
2680,79,3,165.85
2680,89,2,272.6
2681,48,1,332.08
2681,37,2,451.22
2681,52,2,269.61
2681,23,1,148.33
2681,11,3,362.94
2682,54,1,251.09
2683,66,1,56.83
2684,17,2,97.88
2685,59,3,461.42
2686,56,3,498.51
2686,37,2,451.22
2686,93,3,139.85
2686,82,1,109.33
2687,20,3,477.5
2687,74,1,137.89
2687,17,3,97.88
2687,15,2,256.0
2688,82,1,109.33
2689,31,2,315.13
2690,78,3,370.32
2690,49,3,426.01
2690,70,2,288.23
2691,76,1,402.4
2692,11,3,362.94
2692,68,2,411.78
2692,37,2,451.22
2692,66,2,56.83
2692,75,3,164.35
2693,36,2,105.76
2693,95,2,87.23
2693,77,2,353.36
2693,57,1,358.71
2693,19,3,490.89
2694,37,2,451.22
2695,40,1,13.13
2695,17,2,97.88
2695,87,2,238.37
2696,30,1,158.92
2696,73,2,126.02
2696,33,2,299.93
2696,76,2,402.4
2697,37,2,451.22
2698,40,2,13.13
2698,54,2,251.09
2698,89,2,272.6
2699,9,2,167.68
2699,38,1,382.64
2699,95,3,87.23
2699,41,3,210.92
2699,21,3,43.77
2700,86,1,90.54
2700,51,3,60.94
2700,39,3,130.11
2700,49,1,426.01
2700,41,1,210.92
2701,31,3,315.13
2701,11,2,362.94
2701,61,1,264.68
2702,31,3,315.13
2703,29,2,286.27
2704,80,1,143.26
2704,64,3,487.53
2704,44,1,421.39
2704,34,2,251.75
2704,68,2,411.78
2705,17,3,97.88
2705,96,1,346.17
2705,100,2,419.6
2705,57,2,358.71
2706,21,1,43.77
2706,33,1,299.93
2707,98,1,351.47
2707,1,3,197.66
2707,92,3,161.07
2708,36,1,105.76
2708,97,1,414.93
2709,61,1,264.68
2709,18,2,404.13
2709,24,1,423.97
2710,57,2,358.71
2711,77,2,353.36
2712,28,3,108.33
2712,62,1,353.41
2712,7,2,372.93
2713,21,3,43.77
2713,31,3,315.13
2714,85,1,86.15
2714,81,1,46.6
2714,72,2,482.47
2714,63,1,192.52
2714,59,1,461.42
2715,68,2,411.78
2716,25,3,170.38
2716,82,3,109.33
2716,59,1,461.42
2716,47,2,10.72
2716,46,1,475.99
2717,12,3,142.92
2717,68,2,411.78
2718,13,3,48.16
2718,94,3,68.76
2718,8,2,215.49
2719,73,3,126.02
2719,91,3,111.74
2719,89,1,272.6
2719,75,3,164.35
2719,67,1,75.42
2720,78,3,370.32
2721,24,2,423.97
2721,72,3,482.47
2721,16,3,451.95
2722,37,3,451.22
2722,18,1,404.13
2723,33,3,299.93
2723,25,3,170.38
2723,26,3,281.01
2723,85,2,86.15
2724,25,1,170.38
2724,40,2,13.13
2724,26,3,281.01
2725,92,2,161.07
2725,13,1,48.16
2725,99,3,29.76
2725,77,1,353.36
2726,7,1,372.93
2726,73,1,126.02
2726,87,2,238.37
2727,36,1,105.76
2727,100,3,419.6
2728,4,3,430.17
2729,88,3,209.19
2730,29,1,286.27
2730,15,1,256.0
2730,49,2,426.01
2730,25,3,170.38
2731,1,3,197.66
2731,85,3,86.15
2732,98,2,351.47
2732,22,3,237.9
2732,40,1,13.13
2732,33,3,299.93
2733,63,1,192.52
2734,11,2,362.94
2734,22,2,237.9
2735,70,1,288.23
2735,76,1,402.4
2735,56,2,498.51
2735,77,1,353.36
2735,10,3,213.97
2736,85,2,86.15
2736,23,2,148.33
2736,61,3,264.68
2736,98,3,351.47
2736,21,2,43.77
2737,5,2,280.9
2737,57,3,358.71
2738,81,1,46.6
2738,10,1,213.97
2738,46,1,475.99
2738,19,3,490.89
2738,70,2,288.23
2739,65,2,51.6
2739,74,2,137.89
2739,46,2,475.99
2739,14,1,192.68
2740,69,1,46.67
2741,48,2,332.08
2742,3,2,466.27
2742,97,2,414.93
2742,19,2,490.89
2743,15,3,256.0
2744,29,2,286.27
2744,13,1,48.16
2745,61,1,264.68
2745,48,1,332.08
2745,12,1,142.92
2746,50,3,366.34
2746,53,2,126.7
2747,40,2,13.13
2747,31,3,315.13
2747,75,1,164.35
2747,100,3,419.6
2748,58,3,55.58
2748,82,3,109.33
2748,12,3,142.92
2749,47,2,10.72
2749,65,1,51.6
2749,10,1,213.97
2750,14,3,192.68
2750,23,1,148.33
2751,21,2,43.77
2751,25,1,170.38
2751,53,1,126.7
2751,61,1,264.68
2751,18,3,404.13
2752,5,1,280.9
2752,96,1,346.17
2752,27,1,13.9
2752,97,2,414.93
2752,93,1,139.85
2753,57,2,358.71
2753,4,1,430.17
2754,59,3,461.42
2754,87,1,238.37
2754,38,3,382.64
2754,72,2,482.47
2755,20,1,477.5
2755,74,2,137.89
2756,51,3,60.94
2756,44,3,421.39
2756,97,2,414.93
2757,49,3,426.01
2757,29,1,286.27
2757,10,2,213.97
2757,56,2,498.51
2758,77,2,353.36
